transaction_id,client_id,is_hotel,amount_usd,fraud_probability_federated,is_fraud
384f289c-a0c5-4af5-b9c6-369b2fd1aef7,GT-EST-CL-00004981,False,4.17,0.064104,0
3102dbfc-a26b-4c59-8fd1-754482444446,GT-EST-CL-00003750,False,9.54,0.049043,0
3e84b711-57ea-43ae-86e7-83f05af68f9b,GT-EST-CL-00000321,False,7.48,0.045127,0
91dacdbd-cac8-40e1-be19-d6ef8d67595e,GT-EST-CL-00000619,False,0.77,0.070959,0
56b98f4a-7444-4e60-b31e-db17ab468af6,GT-EST-CL-00001029,False,2.45,0.065234,0
073ba1b1-f1e9-4048-aec9-8ec75f2b8606,GT-EST-CL-00004345,False,31.8,0.054682,0
3d7141fa-8a78-49e0-a196-c33a006f4f53,GT-EST-CL-00002069,False,111.99,0.65298,1
32a6cf01-6aa7-41a4-8546-2bb572dd101c,GT-EST-CL-00004145,False,4.3,0.044188,0
479f61fc-50a1-42f2-8713-df398b0ac771,GT-EST-CL-00004569,False,29.59,0.03253,0
df948a53-3a10-47a4-9737-0c0c249999df,GT-EST-CL-00002105,False,16.85,0.062076,0
8da77e45-edad-48fc-bacc-8fd6bf242645,GT-EST-CL-00004271,False,11.69,0.041221,0
7f58df61-0e55-406b-ad91-1d5cfd4c15e6,GT-EST-CL-00002659,False,19.37,0.05313,0
0f57609e-83a9-468a-b3e6-45524d41fc9a,GT-EST-CL-00003688,False,0.94,0.085443,0
7814478c-16f2-443e-a434-14aab76153a0,GT-EST-CL-00000605,False,14.24,0.042903,0
95175042-4a36-4a19-a5f6-cf515ebd7889,GT-EST-CL-00004504,False,13.9,0.062098,0
bf1c5386-5e40-457d-98de-8fad19418bf1,GT-EST-CL-00002422,False,21.7,0.052869,0
a04a8729-ee83-43ec-a1d1-afbbdc1cb783,GT-EST-CL-00003912,False,51.24,0.764594,1
b8f58bdc-2dfa-4046-aba6-1a4bdf25082a,GT-EST-CL-00002157,False,169.36,0.826443,1
0fc0001b-b91b-447f-8772-3cf221001a99,GT-EST-CL-00004719,False,24.12,0.066597,0
44a39f4b-8fef-4e59-ace2-a8e75341e86d,GT-EST-CL-00003684,False,14.8,0.053851,0
74f5ef18-e2a2-4a8e-b2c8-c9b8aa36d7c9,GT-EST-CL-00003896,False,46.46,0.036743,0
7d93359c-275f-4b60-8b7e-bbad7c8518e0,GT-EST-CL-00002537,False,12.39,0.051527,0
f55305bd-7f95-407d-a15a-63801e3dc7e1,GT-EST-CL-00002886,False,7.44,0.098938,0
c01f41d9-df0b-4072-bd3a-94dab9ab8e16,GT-EST-CL-00002911,False,7.07,0.056523,0
fc806039-ede3-46fa-bfa1-7877d2a94eb7,GT-EST-CL-00004281,False,10.24,0.048017,0
567e35b9-5fa2-4bb5-81fe-ea0d35ab4c23,GT-EST-CL-00002052,False,0.26,0.197501,0
9f85f5ad-bcd0-48f9-afff-565d218c7c80,GT-EST-CL-00004250,False,10.53,0.034062,0
499cbcbb-89a5-4716-ab32-724d6ea2871d,GT-EST-CL-00004574,False,6.83,0.051108,0
a8f62e69-6708-4aa4-9e96-3df1fcc1a9e3,GT-EST-CL-00001939,False,2.39,0.053897,0
8de1b49c-0614-4c04-9e0c-0790779e66f2,GT-EST-CL-00002563,False,15.31,0.075793,0
9f1b18e0-4441-4bf8-9f2b-e29c5b18cdf5,GT-EST-CL-00002844,False,5.47,0.044807,0
bdcdcae6-6862-4c7c-9c17-0d87671d679e,GT-EST-CL-00001962,False,23.91,0.085773,0
c4b98005-5ae2-4406-aec7-1f546613a485,GT-EST-CL-00001146,False,21.21,0.088798,0
fae5b058-384a-4952-bc24-bf3d6c6897ef,GT-EST-CL-00000271,False,30.23,0.04973,0
d0fd113e-ed3b-4e7a-843d-504ceb88206a,GT-EST-CL-00003261,False,3.8,0.053697,0
e9174da9-647b-490b-be75-f2581cfb0115,GT-EST-CL-00002795,False,22.1,0.061542,0
60bafe9f-8655-4d74-813e-fd620caf8d50,GT-EST-CL-00002149,False,0.64,0.082149,0
8d72c945-fd10-4384-ba8a-dc1eeb2b5528,GT-EST-CL-00004314,False,10.14,0.05953,0
48eb90e4-8314-46cb-ad99-f986e4e64f49,GT-EST-CL-00003580,False,8.94,0.066205,0
7dd4298f-096b-4b05-a42c-be49f6586fa1,GT-EST-CL-00002450,False,23.87,0.096468,0
56770b6b-e3d0-4da4-bbde-1d7bbfcf04ff,GT-EST-CL-00001584,False,17.1,0.081295,0
9e15d159-e15d-4546-ad9d-f24923f71526,GT-EST-CL-00003848,False,25.95,0.045193,0
e226ae97-b725-4655-b8e7-9b2281f6edb6,GT-EST-CL-00002246,False,19.23,0.072212,0
1970f3ed-eb06-4edc-945f-8a3ec061a585,GT-EST-CL-00004149,False,19.81,0.065127,0
b42bdcd4-6af1-40f2-bf32-aaaf66cb8852,GT-EST-CL-00004729,False,25.35,0.066349,0
75aff36f-de54-4cb4-b953-9258719c0186,GT-EST-CL-00000283,False,10.5,0.030532,0
0f08ef3d-907d-435b-98a9-00a7e3c45ecb,GT-EST-CL-00001288,False,10.61,0.028619,0
9ac4821e-ead9-4f99-8527-5a9c8d862c3a,GT-EST-CL-00004254,True,66.74,0.078182,0
90aa314f-4c7a-46f2-98ed-76512b142dfa,GT-EST-CL-00000493,False,7.52,0.044288,0
70ad850f-40b7-40f3-b7eb-813029fea5d1,GT-EST-CL-00001145,False,39.3,0.040513,0
50a35118-c19d-4037-a0c8-4c51cbc0f5be,GT-EST-CL-00000040,False,29.93,0.094146,0
9b38051d-bfc9-43b6-8d5d-318867892171,GT-EST-CL-00000054,False,12.58,0.047617,0
f3381205-e4b7-4807-97e2-b5144701ffcd,GT-EST-CL-00001501,False,6.93,0.048495,0
ec5c258f-1b4e-4136-8295-4ed3523976d8,GT-EST-CL-00002651,False,5.66,0.037346,0
d29f2fdb-1a45-40d9-a1c3-5dfcaa52688d,GT-EST-CL-00004949,False,3.3,0.061218,0
2bd4302c-a9ca-4981-bce7-309fb156920e,GT-EST-CL-00003713,False,19.62,0.069186,0
b64e82af-139b-4b93-8a01-c7fafb14ec17,GT-EST-CL-00004777,False,19.4,0.04431,0
8bdbde6b-721e-4a4c-9168-5997aa4b1436,GT-EST-CL-00002889,False,25.89,0.041748,0
ab80059b-0874-4d98-99d3-dbd260fbe339,GT-EST-CL-00000461,False,9.51,0.047093,0
3b70f0d2-564f-46aa-8f78-aaa9956ce5c5,GT-EST-CL-00004946,False,108.69,0.546261,1
d878cb86-ba44-4914-9324-7546ba8cfabd,GT-EST-CL-00000884,False,14.87,0.025222,0
21786a8f-4a3a-4c9e-a39c-d32b78c6debc,GT-EST-CL-00004634,False,17.23,0.070397,0
cfd3d171-a9e9-45b2-93d3-3a147085aae6,GT-EST-CL-00002294,False,189.93,0.060893,0
c36e827a-062d-41dd-9b3d-d3dcf435c487,GT-EST-CL-00003477,False,8.15,0.069892,0
e6828368-a3d8-4b34-bfc7-c8723f7dae6a,GT-EST-CL-00004991,False,2.89,0.096243,0
19ab604b-ca65-4c93-a709-772d4e2001ac,GT-EST-CL-00002692,False,11.1,0.031663,0
9b7c0247-c571-43b0-bbc6-1d88a197cde7,GT-EST-CL-00001897,False,6.36,0.042229,0
5005ac1b-7ffe-46fc-b436-9461b68a76e3,GT-EST-CL-00003460,False,159.38,0.048226,0
0b6037aa-e79c-451c-952c-e570f28b76c5,GT-EST-CL-00004593,False,4.68,0.046616,0
4d4f95c1-073d-460f-811e-e67d84688038,GT-EST-CL-00001521,False,25.11,0.06021,0
7d0fc059-c859-45dd-939e-9c77392223b7,GT-EST-CL-00002021,False,2.81,0.066142,0
db19d16f-9ded-407b-9caa-971b04066f03,GT-EST-CL-00002730,False,21.16,0.055798,0
43b4e8de-6ee5-4e78-897a-8b53f4ffc9b8,GT-EST-CL-00000296,False,14.44,0.068125,0
479ab93a-e356-4a24-ba2a-b5b802cdfdf8,GT-EST-CL-00002436,False,1.6,0.096955,0
aad4373e-3074-45e1-90b1-bd5e55be07ab,GT-EST-CL-00004203,False,22.0,0.075592,0
cd642b56-1aff-4523-8314-320f8fcd39e4,GT-EST-CL-00002979,False,7.47,0.076513,0
bcdfe35d-d416-4097-9326-7f565aa4ac57,GT-EST-CL-00001041,False,12.45,0.048719,0
e79d71a9-29d4-47f6-b53e-cd769f9d1a60,GT-EST-CL-00003984,False,31.4,0.087016,0
0125cf9c-fa8f-4a33-8f4c-8b55a41d8659,GT-EST-CL-00003885,False,15.07,0.035476,0
bcf7efc4-4be0-4563-8f10-3fef7ef6ed7e,GT-EST-CL-00001507,False,7.58,0.077467,0
5fcaa052-c842-4d22-be02-c9f23fffd5c1,GT-EST-CL-00000181,False,34.29,0.045784,0
205155ab-17ac-497e-94a9-3edbac68af21,GT-EST-CL-00003655,False,24.11,0.042011,0
6f3b1a6e-3dc3-4a65-986f-572923c8bd1a,GT-EST-CL-00003997,False,9.33,0.041604,0
470c597b-338b-4153-93dc-fc2e4b0b99d8,GT-EST-CL-00002151,False,53.01,0.027037,0
2bc1e4b1-22d8-4d2f-8b3c-3f0688b27edd,GT-EST-CL-00002519,False,50.1,0.025729,0
abe4b421-a1bc-4a05-aced-c77dbfa214a5,GT-EST-CL-00002758,False,29.42,0.080247,0
0dd2ae67-5403-414f-95cc-11f3cbd97415,GT-EST-CL-00003534,False,18.29,0.06753,0
db1fc528-764b-4e79-8ebf-0dcd52c318ac,GT-EST-CL-00004534,False,15.1,0.044355,0
b6033705-c27c-4bc4-b561-5947ed07afaf,GT-EST-CL-00002020,False,32.67,0.03595,0
079dafb9-431a-458d-a1b2-032a4a089bbe,GT-EST-CL-00000842,False,4.51,0.056688,0
bfc2e4cc-118f-4b52-9298-045c5b12fd6a,GT-EST-CL-00004371,False,9.52,0.022679,0
ffdd4a2c-4cc1-463d-98fa-93eb1319699f,GT-EST-CL-00000309,False,13.7,0.026263,0
28e9da1d-7d6f-4bef-b786-d3245778abca,GT-EST-CL-00001195,False,43.72,0.053567,0
2e105d2b-fdf6-427a-9f7b-a39559e2511b,GT-EST-CL-00001557,False,5.6,0.044309,0
05752804-488a-4be6-a489-33af147776e9,GT-EST-CL-00001410,False,23.56,0.05078,0
ac7afc2f-d8ec-41d1-aa5c-60d0a0db9173,GT-EST-CL-00001044,False,120.04,0.439653,0
b59c9b5d-c041-492b-8fe8-3b5c7151db76,GT-EST-CL-00003478,False,13.69,0.034345,0
47011a1e-78de-4378-8c99-38695a1119cb,GT-EST-CL-00000850,False,20.37,0.061909,0
f820fd80-e699-4d62-81c3-136b248926d4,GT-EST-CL-00000870,False,9.58,0.050391,0
43930ed7-ed90-4830-8405-1a76d0f45afb,GT-EST-CL-00003488,False,1.33,0.134129,0
7b3e6423-1c15-404d-aec8-41ad62b18dc4,GT-EST-CL-00000657,False,22.06,0.037971,0
bae5e2f3-acc7-43f0-a088-ef1431d538d6,GT-EST-CL-00001496,False,6.32,0.048917,0
7374b4ee-c9ae-4599-b2d7-9f0c8db73b0f,GT-EST-CL-00003406,False,23.04,0.037819,0
31ac1cee-186b-4062-baed-43ae60fdf9cd,GT-EST-CL-00002378,False,2.68,0.05277,0
7f658248-6b82-4000-a1a8-1d84efb171f5,GT-EST-CL-00000527,False,9.43,0.053367,0
01f80925-8605-4693-9530-b350ed88c209,GT-EST-CL-00002292,False,10.73,0.045121,0
701cba6b-f788-4869-a7d0-c02a666a0f5e,GT-EST-CL-00003233,False,21.05,0.048708,0
67faa23f-bc30-49ac-9f72-ad9536a8ff4a,GT-EST-CL-00002977,False,16.56,0.059322,0
da326316-f00e-44ae-ba98-21d0299ebcdf,GT-EST-CL-00003095,False,23.93,0.052834,0
6a942f6c-4996-4e61-9142-9a877ecb0dd4,GT-EST-CL-00001119,False,15.4,0.053398,0
1fa37250-4975-4621-a9a5-05ee29fe3e48,GT-EST-CL-00003326,False,10.72,0.030066,0
bd610e40-26ed-4ce9-a042-b413147bcb9d,GT-EST-CL-00003421,False,7.63,0.023345,0
76140e08-6b7a-43aa-9e82-7f9c1b0b9634,GT-EST-CL-00003509,False,29.2,0.03612,0
22d59aeb-762f-4cac-b5ab-91036751fa71,GT-EST-CL-00001672,False,34.84,0.056989,0
2d11fd7f-0be3-4e9f-995e-d2c649ae77a8,GT-EST-CL-00001955,False,11.38,0.058903,0
4ff3eb7a-6940-453f-8ea0-5f290fc386af,GT-EST-CL-00004110,False,19.47,0.032494,0
4ab1f122-6fad-4207-9d01-65404d05e26f,GT-EST-CL-00001546,False,12.12,0.035208,0
76a2bdd0-5c2b-4c9e-b9e0-8556a9da0f5d,GT-EST-CL-00000354,False,17.91,0.039689,0
c22bd20e-e4fa-424f-bb44-cc926389c507,GT-EST-CL-00002563,False,10.91,0.023119,0
bafcee68-aa61-4542-922c-dbb58412c27f,GT-EST-CL-00002364,False,35.5,0.12532,0
e0de7ed9-01d5-4277-9f93-502f7a203954,GT-EST-CL-00000794,False,6.45,0.02574,0
3bc3cd44-e377-426c-8661-985299a40a43,GT-EST-CL-00000040,False,20.03,0.018591,0
bdfaf1cd-2f0f-4052-86da-4a9ebff0f454,GT-EST-CL-00001351,False,7.62,0.046563,0
158c3479-5511-41a8-8bd6-698d960c63f8,GT-EST-CL-00004877,False,12.2,0.04393,0
e83ac881-9de4-4442-b471-e53c062eaa38,GT-EST-CL-00001528,False,27.77,0.034634,0
d80b7733-ac9b-4d8a-ba61-886df016d534,GT-EST-CL-00001346,False,5.12,0.086384,0
0f6da7a1-b046-4dd0-94c9-0d686f52df77,GT-EST-CL-00003614,False,30.8,0.058857,0
0652f8ce-71d1-4eca-a25a-933256ecf689,GT-EST-CL-00001457,False,9.58,0.02,0
e9d549e0-f50e-488b-ba8c-d3a121abb88b,GT-EST-CL-00003409,False,11.92,0.019313,0
fbee6672-afc8-4b08-8b00-5cad1a64d766,GT-EST-CL-00001877,False,8.28,0.027346,0
fcd69963-4def-4a2f-9f60-b00b756883d2,GT-EST-CL-00002252,False,18.51,0.043109,0
2990c651-d425-4a59-aee6-81248fad5411,GT-EST-CL-00003685,False,0.67,0.14649,0
d217c190-0bc2-4b87-b6f9-e43f76214ee2,GT-EST-CL-00003613,False,11.21,0.049182,0
5940a6e2-3741-4d20-bb12-e2ef476c57ba,GT-EST-CL-00002643,False,16.98,0.052335,0
aee06f7d-ce6a-49ed-921d-9e7cf8c790c9,GT-EST-CL-00002149,False,4.94,0.0266,0
a505a809-f34e-410a-a144-86d9b3398b6f,GT-EST-CL-00001794,False,13.45,0.026707,0
fd3e6e91-5494-4447-b9b8-0961476b6b5c,GT-EST-CL-00003865,False,7.27,0.039727,0
6a8762d0-f4e1-46ea-97f3-3e3f67e44f0b,GT-EST-CL-00004202,False,13.49,0.055878,0
cda9736d-824f-4c8b-866d-967915e065d8,GT-EST-CL-00002503,False,3.32,0.045915,0
7a56df4b-a9a3-45cc-816a-6e3f459ef918,GT-EST-CL-00001173,False,13.07,0.037232,0
d2609fef-c9cc-47aa-9367-9cccc186747e,GT-EST-CL-00003535,False,202.09,0.039294,0
2fbfb251-e088-4566-b3f8-5addeda29e75,GT-EST-CL-00004306,False,35.6,0.037156,0
87bc6194-9277-4f32-9909-3f0dfee41a04,GT-EST-CL-00002990,False,8.53,0.038826,0
7e007f47-bc38-4246-898c-df8808a762bd,GT-EST-CL-00004175,False,39.97,0.038696,0
89f0df63-5c1d-4da3-8ea8-5d5cbd690091,GT-EST-CL-00004608,False,1.19,0.082685,0
150eb3c4-32b4-4a3c-9210-df3c9ce64ef6,GT-EST-CL-00003724,False,28.64,0.03882,0
229820b6-d565-46dd-8d65-b794446c859a,GT-EST-CL-00004984,False,7.73,0.025669,0
a6f70a37-e421-407f-b837-bc6a01c12bb4,GT-EST-CL-00003031,False,12.7,0.022474,0
45407694-8989-4e2d-aa44-bdcdc7f960d7,GT-EST-CL-00002910,False,22.92,0.074371,0
fb959428-ce78-4fed-8ce9-8e32288ef8ed,GT-EST-CL-00001635,False,8.14,0.033079,0
80f06674-fb4b-45ab-8bd7-8f8c4d467644,GT-EST-CL-00004529,False,27.5,0.05086,0
f5d611ef-e360-45fe-a03b-7af8a55c7e6e,GT-EST-CL-00001864,False,51.73,0.071475,0
5db13d70-512e-4a9e-b6ad-6eab278325a0,GT-EST-CL-00000159,False,6.97,0.023271,0
26e74593-41d7-44b5-a2ac-245a3077d111,GT-EST-CL-00002835,False,6.85,0.074442,0
f8e23847-9cec-4841-a956-27b67bdc8741,GT-EST-CL-00001869,False,8.14,0.048096,0
210f8984-bef2-4db9-bc53-b21304dd7f93,GT-EST-CL-00003458,False,14.17,0.031121,0
68000fd6-6850-4295-993c-7b253d40a14f,GT-EST-CL-00001213,False,6.3,0.034973,0
8345a394-ab17-4e48-b331-116fd578b9a7,GT-EST-CL-00002123,False,11.26,0.04861,0
3e07c0df-2e1f-474c-9d3d-e0c1865e436c,GT-EST-CL-00000696,False,17.84,0.027483,0
0ffa0dad-4deb-4483-8c85-ff558f3682e2,GT-EST-CL-00003066,False,23.19,0.035403,0
bff7b004-02c3-4fde-9792-9bdf59a408f7,GT-EST-CL-00001044,False,94.18,0.881301,1
325ffbe0-f502-4dcf-807d-b28d043e12ac,GT-EST-CL-00004333,False,15.13,0.032591,0
f2f2db2d-9bea-40c5-a91e-8aa6a9eb23d6,GT-EST-CL-00001815,False,3.3,0.029718,0
773bb6a2-1c31-4ca7-badd-58d168d505eb,GT-EST-CL-00001558,False,44.08,0.051532,0
d378e3b0-554a-4b31-9c27-aea4e81a89e8,GT-EST-CL-00003550,False,12.61,0.043542,0
8691dfbf-8084-4f64-b947-920c0bd0714c,GT-EST-CL-00003127,False,7.66,0.036091,0
97d6a0a7-7e0f-4195-984b-dbbc16d234f8,GT-EST-CL-00001363,False,37.41,0.051967,0
84ab09da-997a-4590-997e-07d26c05f4d6,GT-EST-CL-00003070,False,23.42,0.052926,0
e01cea69-728e-4045-95df-c83072297f91,GT-EST-CL-00001054,False,3.89,0.041411,0
ad3c98ab-81da-4f8b-b7a3-0bcfe256a648,GT-EST-CL-00001309,False,1.18,0.123041,0
a28399d6-df49-4f0d-95f3-3239854d7733,GT-EST-CL-00002467,False,29.54,0.050257,0
ec715726-306d-4df9-adac-d31ebe938778,GT-EST-CL-00002045,False,3.93,0.04793,0
7dda000c-8ea7-4597-a77e-67cca8f38195,GT-EST-CL-00000497,False,6.78,0.025992,0
893c0c6f-2ab4-45c9-bc6a-ea98f3084fef,GT-EST-CL-00003824,False,3.43,0.05332,0
5982eb4b-728e-417c-8eb0-0dd3d70dbfc1,GT-EST-CL-00001507,False,16.13,0.035561,0
baec3b69-3dcb-4dde-a451-babbd180cdd5,GT-EST-CL-00002314,False,17.02,0.029556,0
e19f9bed-14f6-4b52-ae29-6d89fff23651,GT-EST-CL-00003406,False,1.09,0.058481,0
cbd9acf9-313f-48fa-af0d-9615e15a843c,GT-EST-CL-00001630,False,9.59,0.058252,0
63cf851e-12c5-4843-a5fe-0fe306d5fcdf,GT-EST-CL-00003175,False,4.37,0.037279,0
0da0de0c-8934-4e7e-b0cc-b529ebe16501,GT-EST-CL-00003421,False,32.55,0.034539,0
43ae54ac-19c9-46cb-8c42-9cc2659b8f37,GT-EST-CL-00004997,False,15.19,0.042412,0
ea526406-ac17-499b-9adf-9d5cdb03432b,GT-EST-CL-00001028,False,2.01,0.061928,0
72a795ab-9f6c-4c5f-87e3-5d4710dfc634,GT-EST-CL-00001102,False,5.59,0.042471,0
83ed2b05-6c89-4c7b-9489-de99840e6103,GT-EST-CL-00004323,False,16.2,0.063971,0
5786ec60-f9bd-450a-a801-235015cc4e90,GT-EST-CL-00002052,False,7.57,0.032928,0
9dd3b7c0-743d-4297-a02a-9e0af80241d3,GT-EST-CL-00001779,False,14.18,0.031699,0
d40e1b22-8c74-49b2-a0b8-548084b1dd8b,GT-EST-CL-00001497,False,0.54,0.130041,0
28653e36-13e7-4190-8b14-13cea00afbc2,GT-EST-CL-00001497,False,59.54,0.508685,1
b708e8c9-bf5c-4a09-b77f-9a64a73a86de,GT-EST-CL-00000343,False,26.22,0.051684,0
b4dd603b-053e-4770-9aee-e22cc18fd012,GT-EST-CL-00001497,False,58.48,0.511602,1
0079a780-ef04-4691-bbf4-c69542aa777d,GT-EST-CL-00004187,False,1.26,0.093522,0
3cb22ff0-90eb-4847-9795-dbad74338405,GT-EST-CL-00001497,False,207.86,0.529663,1
b3383e17-24c6-4f57-8998-b2117657fbaf,GT-EST-CL-00000934,False,13.9,0.040049,0
7459c93a-1349-4686-b011-cb4a65b920da,GT-EST-CL-00004988,False,15.07,0.050403,0
f0c075f0-20ae-4e14-ac9b-c1ef54ff8b43,GT-EST-CL-00004987,False,43.04,0.057495,0
ecbc8dd9-f941-4888-92e2-bde0e18c9793,GT-EST-CL-00003647,False,3.97,0.051367,0
5ed2825d-61bc-40c4-98e5-419f64884248,GT-EST-CL-00000259,False,28.95,0.0446,0
85ae3fe1-82b7-417b-964c-91c66fce6bd0,GT-EST-CL-00000922,False,32.12,0.041523,0
e587ed2e-682a-40a7-b8ce-396f9ee0c99d,GT-EST-CL-00003912,False,45.29,0.422862,0
70af92b0-23af-479a-9603-1747ad6c4343,GT-EST-CL-00004184,False,20.93,0.058163,0
c5297d55-1133-4c40-8b4a-96574fe86630,GT-EST-CL-00001337,False,2.08,0.038676,0
798be9f5-b377-44f0-b520-0bff0109d768,GT-EST-CL-00003398,False,11.61,0.032919,0
eaa5341b-6e1a-49e2-bf7a-6b738a751fe9,GT-EST-CL-00000144,False,14.09,0.040434,0
c27f45d7-4dbf-4708-8f0d-cf3a68cdb180,GT-EST-CL-00000352,False,6.79,0.027091,0
f6aa7e8e-dee2-4655-abb4-ee3c075f4014,GT-EST-CL-00004207,False,12.11,0.039979,0
8b7106fd-6909-46f2-b9c4-46eef358082b,GT-EST-CL-00000452,False,26.01,0.037644,0
acbbed50-9625-42f6-a6b7-143e83160999,GT-EST-CL-00004682,False,46.92,0.034934,0
125490ed-7c2f-4897-b96b-58a033f176af,GT-EST-CL-00004856,False,31.57,0.054389,0
4bef79d1-cfb2-405c-8b23-c101bd15b936,GT-EST-CL-00000395,False,5.97,0.065095,0
9b45d072-fbbc-4c25-8ed0-ef359c8cccbe,GT-EST-CL-00001380,False,15.96,0.053303,0
d9036d9f-1b37-4622-8176-ae86279a734e,GT-EST-CL-00004631,False,7.31,0.031192,0
aee6b091-dfb8-46a8-9abd-0217d2b8a3de,GT-EST-CL-00002980,False,115.45,0.020504,0
5ee95361-02ac-403b-86c3-40147b75e7b4,GT-EST-CL-00004233,False,20.44,0.048755,0
8e930f91-b28e-481c-9449-e937be85ab6f,GT-EST-CL-00003428,False,138.46,0.057138,0
82372e50-7d5b-410a-abb6-7696ac1315e2,GT-EST-CL-00003306,False,20.41,0.05105,0
c1ac383a-9d31-4373-a613-394fa95bfc0c,GT-EST-CL-00003422,False,1.94,0.058257,0
1c5f49ad-ef2b-4e02-a775-0ea90eb0ff68,GT-EST-CL-00001798,False,87.2,0.911899,1
50efd539-204e-4977-817a-1e21e4f8ade5,GT-EST-CL-00004624,True,223.68,0.023038,0
ec05ea8b-83c7-41bc-b9fb-135b1696716d,GT-EST-CL-00000635,False,6.77,0.051324,0
bae0f646-f1db-4975-84b2-e9c184ec1d47,GT-EST-CL-00004036,False,0.38,0.345353,0
3863fe77-33b0-4fd7-890b-29df17f82722,GT-EST-CL-00000249,False,11.22,0.055423,0
09ccb626-b509-457d-958b-3cc974fb5077,GT-EST-CL-00001120,False,62.1,0.048146,0
53975519-900c-452b-81df-f57aff210ea9,GT-EST-CL-00000948,False,24.26,0.060693,0
124456e7-be2e-4704-aeaa-84ce08108b73,GT-EST-CL-00003564,False,60.18,0.021977,0
4a07b6e2-5817-4e62-ac73-0b0c611ebd37,GT-EST-CL-00003473,False,14.25,0.086479,0
f10c2b38-47f5-420a-aa46-c6cd903df1f3,GT-EST-CL-00000649,False,8.61,0.026995,0
f34a553c-0db7-453b-b63b-9400ab567d05,GT-EST-CL-00003158,False,11.91,0.037004,0
2b3342ce-6243-4119-96a3-36285186466b,GT-EST-CL-00003981,False,0.33,0.155105,0
2cab2079-44a0-4f7d-8434-a915ea74816b,GT-EST-CL-00004993,False,39.79,0.048387,0
51aa5c31-4e86-431e-8924-3f083427dfc7,GT-EST-CL-00000221,False,16.2,0.066207,0
5c6332b0-8aad-4db5-bf5c-dc6f1168605d,GT-EST-CL-00004321,False,9.43,0.056585,0
d3efd59e-70ee-44b8-8e39-109173a57788,GT-EST-CL-00002009,False,17.91,0.090874,0
57b7cddc-f3d6-4b9f-bf3e-af02f0e6a9b8,GT-EST-CL-00003849,False,52.69,0.481085,1
d481d9e4-f500-4bdd-8add-efd55d68670f,GT-EST-CL-00002118,False,8.27,0.034441,0
664ceeef-7736-411a-a0c9-ea5a2d7cbeb1,GT-EST-CL-00004196,False,1.91,0.044043,0
1709da23-2e07-49ad-be65-d9c08bee6733,GT-EST-CL-00003147,False,3.6,0.066044,0
181b2290-7b1a-43e7-8bb7-296a21470960,GT-EST-CL-00001726,False,17.09,0.069321,0
f711ca7d-9ca4-417d-8b60-840b2b2d5fb7,GT-EST-CL-00000104,False,10.22,0.052846,0
c2c7fa5a-d3dc-4b0b-bceb-0b2e01d93c3b,GT-EST-CL-00001261,False,3.99,0.04008,0
3b88a5ea-0f96-4d8c-bc20-9c87f3a2dc1d,GT-EST-CL-00001376,False,14.3,0.035477,0
5ef14861-4d09-4f07-8541-4fe4215ed019,GT-EST-CL-00004985,False,12.85,0.053577,0
ff100de2-a3e5-4e8b-8ab8-49eb5f884d1d,GT-EST-CL-00000018,False,25.81,0.041229,0
eb109f2d-efe8-4cf6-b6a9-f51ba2b9a36e,GT-EST-CL-00003513,False,29.45,0.079926,0
87c577c7-5fe2-4da4-8b71-5e1257727490,GT-EST-CL-00004859,False,0.57,0.121389,0
8c99a79b-9291-48ac-a457-84aaebbe1f71,GT-EST-CL-00001157,False,12.95,0.033112,0
2d040691-d979-4a30-8e0f-731d59024678,GT-EST-CL-00001093,False,12.75,0.041461,0
5ae38540-2390-4a52-82e6-812c38d773eb,GT-EST-CL-00000534,False,4.43,0.043296,0
ab29fc68-aa90-4561-890a-5b242a0b856e,GT-EST-CL-00004831,False,5.06,0.061714,0
07808edf-f82d-41c1-b732-ca33e5a78082,GT-EST-CL-00004682,False,13.61,0.019362,0
875b5dd2-5e58-4194-b142-ae27cf87d8fc,GT-EST-CL-00001977,False,2.93,0.059464,0
4ab971fa-0dac-4ecd-8053-c670834ec577,GT-EST-CL-00003050,False,28.84,0.080867,0
d3c2618b-6cf4-4d52-8bf0-e0de9a03286b,GT-EST-CL-00003507,False,29.55,0.059264,0
32e77c52-daa5-44da-8112-9e293eb39bbb,GT-EST-CL-00003891,False,8.6,0.048838,0
2306c387-e9bc-4467-af4c-d55c903580b3,GT-EST-CL-00004470,False,17.77,0.048417,0
8cbbc0af-5ddf-4b63-bd3f-72e835eb33e2,GT-EST-CL-00003064,False,2.41,0.173715,0
708b0217-9292-4024-86c1-d3337e4b5226,GT-EST-CL-00000427,False,14.41,0.052692,0
aef44bf1-e48b-4e5e-a7fe-d3de1ba09a21,GT-EST-CL-00004930,False,6.92,0.033259,0
32528d23-cf48-4406-b882-21687190c625,GT-EST-CL-00001580,False,152.34,0.082159,0
080575ea-f2ec-4b33-b3c0-9d5edf7f4a00,GT-EST-CL-00003880,False,28.48,0.074127,0
a6172046-2078-4b48-b042-7e3061c26f08,GT-EST-CL-00001637,False,0.26,0.213939,0
22ea2492-70ad-4c24-84ba-9c1752586f61,GT-EST-CL-00000963,False,21.62,0.091184,0
6c41b409-aeb7-404c-abe7-e0019649ca1e,GT-EST-CL-00001370,False,2.81,0.06194,0
